Winner,First Dragon,First Inhibitor,First Rift Herald,First Baron Nashor,First Tower,Barons,Dragons,Vision Score,Towers Taken,Time of CC Dealt,Kills,Assists,Deaths,Creep Score,Gold
True,False,False,False,False,False,0,0,44,0,57,22,28,6,245,28654
False,False,False,False,False,False,0,0,87,1,47,14,13,15,598,36852
True,False,False,False,False,False,0,0,128,1,47,16,24,10,463,44011
True,True,True,True,False,True,0,3,133,8,57,31,60,18,367,46140
False,True,True,True,False,True,0,3,111,8,64,18,20,28,375,36771
True,False,True,True,True,True,1,1,72,7,51,23,35,14,468,42092
False,False,True,True,True,True,1,1,92,7,98,15,17,20,336,31088
False,False,False,True,False,False,0,0,36,0,16,4,2,16,399,22690
True,False,False,True,False,False,0,0,54,0,42,21,25,4,499,36522
True,True,False,True,False,True,0,2,52,4,19,9,11,0,415,23752
False,True,False,True,False,True,0,2,35,4,17,0,0,9,234,16208
False,False,False,False,False,False,0,0,102,1,56,18,36,30,344,37456
True,False,False,False,False,False,0,0,123,1,38,39,25,22,575,52081
False,False,False,False,False,False,0,1,88,1,50,16,24,29,515,38047
True,False,False,False,False,False,0,1,97,1,48,30,37,16,610,51217
True,True,True,True,False,True,0,2,66,9,44,17,36,7,460,37223
False,True,True,True,False,True,0,2,61,9,50,10,15,17,368,26404
True,True,True,False,True,True,1,2,103,6,89,16,35,15,393,38369
False,True,True,False,True,True,1,2,111,6,54,15,24,20,480,31504
False,False,False,False,False,False,0,0,106,1,43,8,13,23,352,29377
True,False,False,False,False,False,0,0,115,1,94,18,33,8,317,39708
False,True,False,True,False,False,0,1,80,1,82,14,16,25,325,30768
True,True,False,True,False,False,0,1,105,1,51,27,44,13,557,43764
True,True,True,True,False,True,0,2,92,5,54,19,40,7,254,31279
False,True,True,True,False,True,0,2,57,5,33,9,9,20,314,24504
True,True,True,True,False,True,0,2,85,11,99,22,38,10,416,40498
False,True,True,True,False,True,0,2,73,11,177,12,13,30,273,26947
False,False,False,False,False,False,0,0,106,2,56,15,21,31,289,33916
True,False,False,False,False,False,0,0,94,2,79,29,48,16,385,40671
False,False,False,False,False,False,0,1,102,2,65,14,20,25,361,33622
True,False,False,False,False,False,0,1,126,2,73,27,40,12,359,42652
True,False,True,True,True,False,2,2,140,10,145,20,51,23,385,48572
False,False,True,True,True,False,2,2,114,10,93,26,33,24,598,46812
True,True,True,True,False,True,0,2,70,9,60,23,22,14,524,39900
False,True,True,True,False,True,0,2,87,9,82,16,20,25,270,27908
True,False,True,True,False,True,0,1,72,9,45,18,28,12,297,32631
False,False,True,True,False,True,0,1,65,9,70,8,19,19,408,26359
True,True,True,True,True,True,1,2,138,10,31,16,22,17,400,42003
False,True,True,True,True,True,1,2,153,10,57,16,22,13,413,39009
True,True,True,True,True,True,1,2,146,8,53,21,39,11,468,46927
False,True,True,True,True,True,1,2,99,8,64,13,21,18,553,36853
True,True,True,True,True,True,1,3,117,8,55,14,32,11,522,42987
False,True,True,True,True,True,1,3,137,8,106,12,15,19,626,37366
False,False,False,False,False,False,0,0,89,1,64,13,14,31,397,30232
True,False,False,False,False,False,0,0,109,1,103,34,50,16,482,42782
False,True,False,True,False,False,0,1,111,2,99,19,25,29,473,40380
True,True,False,True,False,False,0,1,111,2,50,30,45,17,607,53501
True,False,False,False,False,True,0,2,66,6,26,25,22,11,529,39658
False,False,False,False,False,True,0,2,61,6,78,13,20,24,309,27719
False,True,True,True,False,False,0,1,144,7,113,20,22,26,502,45802
True,True,True,True,False,False,0,1,165,7,105,21,35,22,522,48571
True,False,True,True,False,True,0,2,204,8,72,24,33,16,871,60402
False,False,True,True,False,True,0,2,185,8,75,12,16,28,867,52263
False,False,False,False,False,False,0,0,80,1,76,17,14,24,471,35118
True,False,False,False,False,False,0,0,113,1,79,24,38,14,448,43842
False,False,False,False,False,False,0,0,93,1,58,9,21,27,341,32458
True,False,False,False,False,False,0,0,119,1,49,25,34,11,455,41675
True,True,False,False,False,True,0,1,49,2,71,16,19,8,234,25084
False,True,False,False,False,True,0,1,50,2,26,7,5,21,197,20035
True,True,False,True,True,True,1,3,143,7,32,21,30,9,405,41307
False,True,False,True,True,True,1,3,80,7,60,6,14,21,368,29365
False,True,False,False,False,False,0,1,118,1,55,7,20,17,366,34952
True,True,False,False,False,False,0,1,126,1,39,17,32,9,561,44963
True,False,False,False,False,False,1,1,161,7,260,28,57,28,524,53598
False,False,False,False,False,False,1,1,173,7,164,22,35,28,402,47065
True,True,True,True,False,True,0,3,77,7,51,25,26,10,273,33979
False,True,True,True,False,True,0,3,64,7,50,9,8,22,256,24269
True,False,True,True,True,True,1,3,118,11,54,9,23,4,569,39180
False,False,True,True,True,True,1,3,123,11,40,4,6,10,434,29925
False,False,False,False,False,False,0,1,78,2,37,16,21,24,362,35179
True,False,False,False,False,False,0,1,118,2,56,17,34,16,521,43847
False,False,False,False,False,False,0,1,83,4,60,6,21,14,549,32572
True,False,False,False,False,False,0,1,97,4,49,12,27,9,351,35148
False,True,False,True,False,True,0,2,185,3,129,28,54,32,544,53779
True,True,False,True,False,True,0,2,109,3,94,43,51,27,676,65754
True,True,True,False,True,False,2,4,115,11,48,27,26,10,627,53755
False,True,True,False,True,False,2,4,97,11,30,10,12,28,699,43323
False,False,False,True,False,True,0,0,108,3,43,2,7,17,587,35649
True,False,False,True,False,True,0,0,117,3,39,18,39,6,418,44095
False,False,False,False,False,False,0,0,31,0,21,3,4,9,336,18862
True,False,False,False,False,False,0,0,37,0,22,9,15,3,402,23604
True,True,True,True,True,False,1,4,117,9,44,26,32,13,686,55843
False,True,True,True,True,False,1,4,167,9,86,17,28,25,441,44376
True,True,True,True,False,True,0,2,53,11,37,25,21,9,451,38037
False,True,True,True,False,True,0,2,45,11,76,10,12,24,245,23853
True,True,False,True,False,True,0,3,95,6,64,16,20,7,548,37598
False,True,False,True,False,True,0,3,65,6,18,4,8,14,313,23663
False,False,False,False,False,True,0,1,128,1,77,17,24,20,417,36107
True,False,False,False,False,True,0,1,98,1,64,21,46,16,415,42542
False,False,False,False,False,False,0,0,15,0,13,2,0,12,120,11835
True,False,False,False,False,False,0,0,40,0,39,10,11,3,209,21166
True,False,True,False,False,True,0,1,89,9,46,30,44,14,383,42941
False,False,True,False,False,True,0,1,97,9,35,14,21,29,424,30740
True,False,True,False,True,False,1,3,115,9,74,27,46,31,442,50483
False,False,True,False,True,False,1,3,154,9,54,29,34,25,432,47914
False,False,False,False,False,False,0,0,100,1,64,12,23,20,448,35644
True,False,False,False,False,False,0,0,124,1,59,22,47,12,366,41228
True,True,False,True,False,True,0,3,85,5,66,20,31,11,291,33499
False,True,False,True,False,True,0,3,74,5,71,12,19,18,335,28428
False,False,False,False,False,False,0,0,81,1,66,18,27,19,646,43483
True,False,False,False,False,False,0,0,172,1,50,13,36,18,521,46315
True,True,False,False,True,False,1,4,158,5,44,19,20,11,443,41887
False,True,False,False,True,False,1,4,108,5,32,10,15,18,401,32814
True,False,False,False,True,False,1,2,166,7,138,36,56,23,522,57905
False,False,False,False,True,False,1,2,143,7,99,31,25,32,688,58628
True,True,True,False,True,False,2,2,180,9,115,23,52,20,435,48611
False,True,True,False,True,False,2,2,164,9,116,16,38,26,503,42660
False,False,False,False,False,False,0,0,131,1,89,17,25,26,417,34930
True,False,False,False,False,False,0,0,96,1,43,26,51,13,507,46817
True,False,True,True,True,True,2,4,121,11,270,34,43,18,596,56620
False,False,True,True,True,True,2,4,136,11,153,21,25,28,557,45977
True,True,True,False,False,True,1,3,98,10,43,26,44,25,611,52376
False,True,True,False,False,True,1,3,132,10,73,23,35,30,492,48949
False,False,False,False,False,False,0,0,0,0,1,0,0,2,16,3387
True,False,False,False,False,False,0,0,2,0,1,3,3,0,27,5069
False,False,False,False,False,True,0,0,122,3,64,8,14,22,466,37391
True,False,False,False,False,True,0,0,120,3,105,17,42,10,609,45742
False,False,False,False,False,False,0,0,90,4,68,13,23,21,365,36436
True,False,False,False,False,False,0,0,121,4,59,23,39,12,326,45494
True,True,False,True,False,True,0,2,73,4,78,17,37,8,278,32460
False,True,False,True,False,True,0,2,75,4,66,10,5,24,276,25140
True,True,False,False,False,False,0,2,69,5,55,15,18,7,527,36130
False,True,False,False,False,False,0,2,82,5,59,8,15,14,377,27785
False,False,False,True,False,True,0,0,110,3,75,17,14,16,750,44956
True,False,False,True,False,True,0,0,159,3,79,20,36,11,560,48088
False,False,False,False,False,False,0,0,35,0,49,17,14,25,341,27772
True,False,False,False,False,False,0,0,45,0,102,24,27,15,389,35081
True,False,True,True,True,True,1,2,129,9,59,17,25,8,511,43622
False,False,True,True,True,True,1,2,114,9,63,9,12,17,468,32019
True,False,False,False,True,True,1,2,101,5,43,15,23,5,581,38446
False,False,False,False,True,True,1,2,46,5,25,6,4,19,522,31153
False,False,False,True,False,False,0,0,111,2,65,23,26,37,588,42844
True,False,False,True,False,False,0,0,120,2,110,35,49,24,380,49728
True,True,False,False,False,True,0,2,50,2,38,21,19,8,359,29250
False,True,False,False,False,True,0,2,37,2,55,5,8,18,195,18520
False,True,False,False,False,True,0,1,86,1,130,19,36,31,431,37617
True,True,False,False,False,True,0,1,97,1,70,28,53,22,366,43889
False,False,False,False,False,True,0,0,99,2,89,16,9,22,452,37269
True,False,False,False,False,True,0,0,172,2,66,23,26,13,475,46825
False,True,False,False,False,False,0,1,85,2,59,10,13,21,336,29435
True,True,False,False,False,False,0,1,57,2,45,22,26,11,314,34842
True,False,True,False,False,True,0,0,115,7,80,33,43,20,431,46964
False,False,True,False,False,True,0,0,121,7,125,20,36,25,424,42271
False,False,False,False,False,False,0,1,60,0,58,11,9,19,286,24327
True,False,False,False,False,False,0,1,74,0,56,20,30,10,315,35552
False,False,False,False,False,False,0,1,149,5,123,22,40,36,554,43316
True,False,False,False,False,False,0,1,122,5,119,31,54,29,472,53775
False,False,False,False,False,False,0,1,84,2,85,22,32,29,615,44073
True,False,False,False,False,False,0,1,133,2,81,24,48,17,387,47915
True,True,True,True,False,True,0,3,73,11,61,22,17,6,528,38784
False,True,True,True,False,True,0,3,55,11,44,6,7,15,335,24689
False,False,False,True,False,True,0,1,110,2,28,9,8,20,549,30714
True,False,False,True,False,True,0,1,94,2,45,23,31,12,571,45833
True,True,True,False,False,True,0,2,77,6,34,24,20,11,485,39482
False,True,True,False,False,True,0,2,66,6,55,13,23,21,324,28679
False,False,False,False,False,False,0,0,68,2,61,11,12,21,507,33770
True,False,False,False,False,False,0,0,133,2,86,21,35,12,516,42714
True,True,True,False,True,True,1,3,74,7,71,37,36,22,534,48520
False,True,True,False,True,True,1,3,110,7,33,25,36,29,445,42228
True,False,True,False,True,True,1,2,123,10,46,16,25,10,435,44080
False,False,True,False,True,True,1,2,93,10,83,10,15,18,587,34739
True,True,True,False,True,True,1,3,100,10,98,30,24,14,452,45004
False,True,True,False,True,True,1,3,82,10,93,18,23,33,326,30758
False,False,False,False,False,False,0,0,125,1,141,20,25,23,344,36644
True,False,False,False,False,False,0,0,88,1,41,23,29,20,595,42706
False,False,False,False,False,False,0,1,111,5,58,11,21,27,347,32619
True,False,False,False,False,False,0,1,121,5,85,21,54,10,538,43629
True,True,False,False,True,True,1,3,98,4,58,16,25,4,389,35636
False,True,False,False,True,True,1,3,64,4,92,6,4,17,402,27306
False,False,False,False,False,True,0,1,106,2,106,17,23,35,407,37037
True,False,False,False,False,True,0,1,178,2,119,29,70,14,402,48322
False,False,False,True,False,False,0,0,102,1,89,14,20,27,740,45800
True,False,False,True,False,False,0,0,140,1,76,29,50,10,388,50453
False,False,False,True,False,False,0,0,115,1,74,14,29,22,379,36380
True,False,False,True,False,False,0,0,108,1,63,28,30,17,544,50378
True,True,True,True,False,True,0,2,85,9,64,18,30,5,277,33804
False,True,True,True,False,True,0,2,56,9,32,6,10,17,306,25048
True,False,False,False,False,False,1,1,147,7,78,37,58,18,631,55853
False,False,False,False,False,False,1,1,126,7,76,20,37,32,506,49325
False,False,False,False,False,False,0,0,109,0,63,17,16,32,306,34534
True,False,False,False,False,False,0,0,120,0,95,30,51,15,352,42382
True,False,True,True,True,True,1,1,135,10,119,28,53,12,350,44210
False,False,True,True,True,True,1,1,72,10,44,13,17,28,474,32697
False,False,False,False,False,False,0,0,87,2,132,9,23,22,303,27636
True,False,False,False,False,False,0,0,118,2,85,21,37,15,351,36983
True,True,True,False,False,True,1,3,174,7,78,26,34,15,404,47335
False,True,True,False,False,True,1,3,117,7,71,16,25,24,477,44737
False,True,False,False,False,False,0,1,36,0,29,8,8,17,314,21753
True,True,False,False,False,False,0,1,56,0,67,15,16,7,261,25739
True,True,True,False,False,True,0,3,84,11,73,24,40,8,504,40917
False,True,True,False,False,True,0,3,79,11,44,12,15,27,455,30193
True,True,True,True,True,True,2,3,170,10,97,33,65,32,534,59672
False,True,True,True,True,True,2,3,144,10,80,38,47,31,686,61047
False,True,False,True,False,True,0,1,72,3,39,8,6,16,358,28887
True,True,False,True,False,True,0,1,84,3,43,15,24,4,403,35033
True,True,True,False,False,True,0,1,73,7,67,20,23,8,289,31096
False,True,True,False,False,True,0,1,69,7,70,7,11,20,249,23241
False,False,False,True,False,False,0,0,59,2,40,14,11,24,590,38272
True,False,False,True,False,False,0,0,111,2,96,23,30,16,396,45321
False,True,True,False,True,True,1,2,94,7,80,25,31,28,564,48943
True,True,True,False,True,True,1,2,111,7,31,30,39,18,655,54512
False,True,False,True,False,False,0,2,78,1,47,9,17,20,334,32773
True,True,False,True,False,False,0,2,144,1,57,23,41,14,373,44342
True,False,False,False,False,False,0,0,1,0,2,0,0,1,35,4017
False,False,False,False,False,False,0,0,0,0,5,1,1,0,9,3859
False,False,False,True,False,False,0,0,118,3,45,11,19,20,547,34866
True,False,False,True,False,False,0,0,93,3,42,24,38,12,563,45660
True,True,True,False,True,True,1,2,118,10,65,28,43,12,346,41587
False,True,True,False,True,True,1,2,109,10,91,10,14,26,385,30631
False,False,False,False,False,False,0,0,65,0,52,10,24,15,236,23553
True,False,False,False,False,False,0,0,55,0,35,11,18,10,370,26663
False,False,False,True,False,False,0,1,67,2,20,15,18,27,477,36800
True,False,False,True,False,False,0,1,104,2,22,32,30,14,492,45839
False,True,False,False,False,False,0,2,131,2,86,20,28,20,475,42987
True,True,False,False,False,False,0,2,158,2,87,18,45,18,476,52971
True,True,True,True,False,True,0,3,111,8,70,24,31,20,617,45304
False,True,True,True,False,True,0,3,112,8,89,12,41,26,547,39845
False,True,False,False,False,False,0,1,132,1,156,12,32,19,342,31240
True,True,False,False,False,False,0,1,100,1,75,18,35,12,371,37729
True,True,True,True,True,False,1,3,147,8,77,19,35,12,462,45159
False,True,True,True,True,False,1,3,129,8,84,16,16,19,602,42275
True,False,True,True,True,True,1,3,106,8,37,33,44,23,621,55707
False,False,True,True,True,True,1,3,113,8,71,28,33,27,626,49707
False,False,False,False,False,False,0,1,128,1,117,20,22,29,600,44927
True,False,False,False,False,False,0,1,170,1,66,27,31,26,451,49127
False,True,False,False,False,False,0,1,99,3,82,21,33,26,577,45347
True,True,False,False,False,False,0,1,163,3,86,16,47,25,338,41572
False,False,False,True,False,False,0,1,130,4,97,34,53,28,402,47062
True,False,False,True,False,False,0,1,80,4,121,30,42,26,668,52038
True,True,True,False,False,False,1,5,156,11,80,35,60,26,702,65397
False,True,True,False,False,False,1,5,143,11,152,24,56,30,812,56427
False,False,False,False,False,False,0,1,99,1,59,9,15,25,384,33656
True,False,False,False,False,False,0,1,117,1,92,22,34,8,553,41314
True,False,True,False,True,True,1,2,91,8,37,20,22,11,582,45760
False,False,True,False,True,True,1,2,134,8,35,8,15,21,545,31337
True,False,False,False,False,True,0,2,103,5,51,19,25,8,315,34138
False,False,False,False,False,True,0,2,66,5,63,8,14,17,309,26226
True,False,True,True,False,True,0,0,84,7,46,15,24,8,339,31693
False,False,True,True,False,True,0,0,52,7,16,7,10,18,360,25851
True,True,False,True,False,False,0,3,98,4,28,12,19,4,371,32272
False,True,False,True,False,False,0,3,105,4,60,6,7,15,382,29495
False,False,False,False,False,False,0,0,67,1,85,9,11,20,337,26533
True,False,False,False,False,False,0,0,60,1,24,15,17,7,464,34661
True,True,True,True,False,True,0,2,65,11,45,24,31,8,293,36148
False,True,True,True,False,True,0,2,40,11,43,8,19,21,319,26889
False,False,False,True,True,False,1,0,133,4,57,12,13,22,661,40589
True,False,False,True,True,False,1,0,132,4,55,26,34,10,422,46436
True,True,True,True,True,True,1,3,99,7,72,25,37,9,414,40653
False,True,True,True,True,True,1,3,108,7,43,12,20,22,562,32716
True,True,True,True,False,True,0,2,48,7,65,29,26,10,427,37735
False,True,True,True,False,True,0,2,38,7,42,9,16,24,248,23952
True,True,True,True,False,True,0,1,16,5,16,14,11,2,241,21445
False,True,True,True,False,True,0,1,11,5,13,2,0,8,144,12384
False,False,False,False,False,False,0,0,71,1,75,22,27,30,535,40658
True,False,False,False,False,False,0,0,97,1,125,32,49,20,376,48076
False,False,False,False,False,False,0,1,126,2,369,28,46,32,484,46981
True,False,False,False,False,False,0,1,169,2,50,33,37,27,450,56731
False,True,False,False,False,True,0,2,107,3,47,15,23,21,620,41682
True,True,False,False,False,True,0,2,120,3,47,16,45,12,410,42832
False,False,False,False,False,False,0,0,37,0,24,5,7,14,274,20536
True,False,False,False,False,False,0,0,53,0,33,18,22,8,286,29546
True,False,False,False,False,False,0,0,0,0,0,0,0,2,29,3896
False,False,False,False,False,False,0,0,0,0,4,1,2,0,13,3586
False,False,False,False,False,False,0,0,28,0,24,8,9,21,260,20774
True,False,False,False,False,False,0,0,50,0,34,18,21,8,351,28807
False,True,False,True,False,True,0,2,106,6,69,39,47,30,680,60103
True,True,False,True,False,True,0,2,207,6,134,33,43,33,572,60483
True,True,False,True,False,True,0,2,48,3,51,12,22,4,218,22927
False,True,False,True,False,True,0,2,37,3,22,3,4,11,338,19573
False,False,False,False,False,False,0,0,106,0,148,10,17,21,404,30471
True,False,False,False,False,False,0,0,123,0,40,24,38,8,367,42830
False,False,False,True,True,True,1,2,164,4,111,21,21,26,823,56299
True,False,False,True,True,True,1,2,212,4,103,23,42,21,598,55172
True,True,True,False,False,True,0,1,71,10,54,26,50,4,335,35482
False,True,True,False,False,True,0,1,38,10,34,7,5,27,318,23492
